"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"GivenDetectionAtD.8_pred[1]",0,6,12,6.09601666666667,3.38352699668623,5,0.0137884993370983,0.4,60215,-0.00422389448804831,0.999993023819541,"GivenDetectionAtD.8_pred[1]",6.096,0,12
"GivenDetectionAtD.8_pred[2]",4,14,24,14.8587166666667,5.29907133584171,13,0.0213120528256469,0.4,61823,0.00170915426083949,1.00003800114864,"GivenDetectionAtD.8_pred[2]",14.859,4,24
"GivenDetectionAtD.8_pred[3]",0,0,1,0.0687166666666667,0.278021536315324,0,0.00114894118110034,0.4,58555,0.000218708995161746,1.00019025406433,"GivenDetectionAtD.8_pred[3]",0.069,0,1
"GivenDetectionAtD.8_pred[4]",0,5,12,5.51243333333333,3.26278860925958,4,0.0133713726419886,0.4,59542,-0.00593891032552904,1.00002108009249,"GivenDetectionAtD.8_pred[4]",5.512,0,12
"Auxiliary_D.14_pred[1]",0,0,2,0.408416666666667,0.808840773439887,0,0.00327423092505019,0.4,61025,-0.000416089805886075,1.00037361240942,"Auxiliary_D.14_pred[1]",0.408,0,2
"Auxiliary_D.14_pred[2]",0,0,2,0.414683333333333,0.823649828328894,0,0.00336253634356165,0.4,60000,8.12245963081924e-05,1.0003602533885,"Auxiliary_D.14_pred[2]",0.415,0,2
"Auxiliary_D.14_pred[3]",0,0,3,0.702333333333333,1.0861464990779,0,0.00443417451441919,0.4,60000,0.00578667031591566,1.00001596624638,"Auxiliary_D.14_pred[3]",0.702,0,3
"GivenDetectionAtD.14_pred[1]",0,0,2,0.471466666666667,0.880056110257471,0,0.00359435646593477,0.4,59949,0.00762121158383463,1.00000384906979,"GivenDetectionAtD.14_pred[1]",0.471,0,2
"GivenDetectionAtD.14_pred[2]",0,1,4,1.05396666666667,1.36838791051616,0,0.00561437518680957,0.4,59404,-0.00269217912717168,1.00016588655255,"GivenDetectionAtD.14_pred[2]",1.054,0,4
"Auxiliary_D.15_pred[1]",0,0,3,0.599466666666667,1.0019097327641,0,0.00411159846985024,0.4,59379,0.00143094509586826,1.00001113346362,"Auxiliary_D.15_pred[1]",0.599,0,3
"Auxiliary_D.15_pred[2]",0,0,3,0.60065,1.00110919209324,0,0.00414814845167403,0.4,58244,-0.00530391392454164,1.00002691662028,"Auxiliary_D.15_pred[2]",0.601,0,3
"Auxiliary_D.15_pred[3]",0,2,7,2.81005,2.26652184698377,1,0.0093039521248008,0.4,59345,0.00106230335943125,0.999990159198132,"Auxiliary_D.15_pred[3]",2.81,0,7
