"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"Auxiliary_D.3_pred[2]",0,0,4,0.949216666666667,1.35347758930417,0,0.00595695378973877,0.4,51624,0.00247504355874037,1.00006644522912,"Auxiliary_D.3_pred[2]",0.949,0,4
"Auxiliary_D.3_pred[3]",59,82,105,82.76105,11.8810790292022,81,0.0485045802196168,0.4,59999,-0.00123668577347475,1.00001647940594,"Auxiliary_D.3_pred[3]",82.761,59,105
"GivenDetectionAtD.3_pred[1]",37,57,76,57.3469166666667,10.1050994079041,54,0.0412538955824428,0.4,60000,-0.00469123055326206,1.00003100368965,"GivenDetectionAtD.3_pred[1]",57.347,37,76
"GivenDetectionAtD.3_pred[2]",2,10,19,10.9189833333333,4.58401241845537,9,0.0185240319251775,0.4,61238,-0.00645912999705367,1.00000530676878,"GivenDetectionAtD.3_pred[2]",10.919,2,19
"GivenDetectionAtD.3_pred[3]",1,6,13,6.40043333333333,3.49240935376622,5,0.0141861076928954,0.4,60607,-0.00173195992121157,1.00000231439523,"GivenDetectionAtD.3_pred[3]",6.4,1,13
"GivenDetectionAtD.3_pred[4]",0,0,0,0.00436666666666667,0.0661891625492891,0,0.000270216124579829,0.4,60000,0.00310545890672221,1.00032118044599,"GivenDetectionAtD.3_pred[4]",0.004,0,0
"GivenDetectionAtD.3_pred[5]",0,0,0,0.00985,0.10026537314755,0,0.000409331671802097,0.4,60000,-0.00148470757530787,1.00191338798913,"GivenDetectionAtD.3_pred[5]",0.01,0,0
"GivenDetectionAtD.3_pred[6]",0,0,1,0.170266666666667,0.449754711159938,0,0.00186271370502503,0.4,58299,-0.000933065119676633,1.00013553998875,"GivenDetectionAtD.3_pred[6]",0.17,0,1
"GivenDetectionAtD.3_pred[7]",3,11,21,11.7811333333333,4.78328813470872,10,0.0194806716483724,0.4,60290,-0.00229479741834431,1.00004778449676,"GivenDetectionAtD.3_pred[7]",11.781,3,21
"Auxiliary_D.8_pred[1]",0,0,4,0.951583333333333,1.36024630032782,0,0.00596263230481534,0.4,52043,-0.00149769277870103,1.0001617092939,"Auxiliary_D.8_pred[1]",0.952,0,4
