reach_end,reach_start,estimate,se,lcl,ucl,rkm_start,rkm_end,Region,Reach,RKM,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,mean_rel_date,count_at_start,count_at_end,group,reach_num,release_site
TowerBridge,Blw_Elkhorn_GS1,0.979,0.012,0.938,0.993,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2022-04-27_RBDD_Rel,2022-04-27,9,6,6,12,RBDD_Rel
Little Pocket_DS of I80,TowerBridge,1,0,1,1,172,164.387,Lower Sac R,TowerBridge to Little Pocket_DS of I80,172 to 164.387,38.5802,-121.508,38.52448,-121.52849,2022-04-27_RBDD_Rel,2022-04-27,6,6,6,13,RBDD_Rel
Freeport,Little Pocket_DS of I80,0.967,0.023,0.875,0.992,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2022-04-27_RBDD_Rel,2022-04-27,6,4,6,14,RBDD_Rel
Abv_Clarksburg,Freeport,1,0,1,1,152.438,147.668,Lower Sac R,Freeport to Abv_Clarksburg,152.438 to 147.668,38.46467,-121.50501,38.43443,-121.52448,2022-04-27_RBDD_Rel,2022-04-27,4,4,6,15,RBDD_Rel
Hood,Abv_Clarksburg,0.97,0.03,0.814,0.996,147.668,138.228,Lower Sac R,Abv_Clarksburg to Hood,147.668 to 138.228,38.43443,-121.52448,38.3617,-121.52033,2022-04-27_RBDD_Rel,2022-04-27,4,3,6,16,RBDD_Rel
Benicia,Hood,0.987,0.009,0.947,0.997,138.228,52.144,Carquinez Strait,Hood to Benicia,138.228 to 52.144,38.3617,-121.52033,38.0423015,-122.1236,2022-04-27_RBDD_Rel,2022-04-27,3,1,6,17,RBDD_Rel
GoldenGateE,Benicia,1,0,1,1,52.144,1.71,SF Bay,Benicia to GoldenGateE,52.144 to 1.71,38.0423015,-122.1236,37.82794,-122.46168,2022-04-27_RBDD_Rel,2022-04-27,1,1,6,18,RBDD_Rel
Blw_Salt,RBDD_Rel,1,0,1,1,461.579,456.888,Upper Sac R,RBDD_Rel to Blw_Salt,461.579 to 456.888,40.15444,-122.20249,40.1464,-122.15246,2022-05-11_RBDD_Rel,2022-05-11,375,366,7,1,RBDD_Rel
Colusa AC2,Blw_Salt,0.975,0.002,0.971,0.979,456.888,318.618,Lower Sac R,Blw_Salt to Colusa AC2,456.888 to 318.618,40.1464,-122.15246,39.28007,-122.01891,2022-05-11_RBDD_Rel,2022-05-11,366,12,7,2,RBDD_Rel
AbvColusaBr,Colusa AC2,0.992,0.009,0.929,0.999,318.618,307.738,Lower Sac R,Colusa AC2 to AbvColusaBr,318.618 to 307.738,39.28007,-122.01891,39.2205,-122.00847,2022-05-11_RBDD_Rel,2022-05-11,12,11,7,3,RBDD_Rel
AbvTisdale,AbvColusaBr,0.994,0.004,0.978,0.999,307.738,269.238,Lower Sac R,AbvColusaBr to AbvTisdale,307.738 to 269.238,39.2205,-122.00847,39.0364,-121.82918,2022-05-11_RBDD_Rel,2022-05-11,11,9,7,4,RBDD_Rel
BlwChinaBend,AbvTisdale,0.991,0.006,0.966,0.998,269.238,240.618,Lower Sac R,AbvTisdale to BlwChinaBend,269.238 to 240.618,39.0364,-121.82918,38.88406,-121.81713,2022-05-11_RBDD_Rel,2022-05-11,9,7,7,5,RBDD_Rel
Knights_RST,BlwChinaBend,1,0,1,1,240.618,222.05,Lower Sac R,BlwChinaBend to Knights_RST,240.618 to 222.05,38.88406,-121.81713,38.79348,-121.6914625,2022-05-11_RBDD_Rel,2022-05-11,7,7,7,6,RBDD_Rel
KnightsBlwRST,Knights_RST,1,0,1,1,222.05,221.58,Lower Sac R,Knights_RST to KnightsBlwRST,222.05 to 221.58,38.79348,-121.6914625,38.78877,-121.694,2022-05-11_RBDD_Rel,2022-05-11,7,7,7,7,RBDD_Rel
Abv_FremontWeir,KnightsBlwRST,1,0,1,1,221.58,215.18,Lower Sac R,KnightsBlwRST to Abv_FremontWeir,221.58 to 215.18,38.78877,-121.694,38.76009,-121.67145,2022-05-11_RBDD_Rel,2022-05-11,7,7,7,8,RBDD_Rel
Blw_Knights_GS3,Abv_FremontWeir,1,0,1,1,215.18,212.8,Lower Sac R,Abv_FremontWeir to Blw_Knights_GS3,215.18 to 212.8,38.76009,-121.67145,38.75972,-121.67329,2022-05-11_RBDD_Rel,2022-05-11,7,7,7,9,RBDD_Rel
Blw_FremontWeir,Blw_Knights_GS3,0.913,0.091,0.528,0.99,212.8,210.36,Lower Sac R,Blw_Knights_GS3 to Blw_FremontWeir,212.8 to 210.36,38.75972,-121.67329,38.77015,-121.6322,2022-05-11_RBDD_Rel,2022-05-11,7,5,7,10,RBDD_Rel
Blw_Elkhorn_GS1,Blw_FremontWeir,0.947,0.03,0.846,0.983,210.36,191.92,Lower Sac R,Blw_FremontWeir to Blw_Elkhorn_GS1,210.36 to 191.92,38.77015,-121.6322,38.64737,-121.57771,2022-05-11_RBDD_Rel,2022-05-11,5,2,7,11,RBDD_Rel
TowerBridge,Blw_Elkhorn_GS1,0.965,0.035,0.785,0.995,191.92,172,Lower Sac R,Blw_Elkhorn_GS1 to TowerBridge,191.92 to 172,38.64737,-121.57771,38.5802,-121.508,2022-05-11_RBDD_Rel,2022-05-11,2,1,7,12,RBDD_Rel
Little Pocket_DS of I80,TowerBridge,1,0,1,1,172,164.387,Lower Sac R,TowerBridge to Little Pocket_DS of I80,172 to 164.387,38.5802,-121.508,38.52448,-121.52849,2022-05-11_RBDD_Rel,2022-05-11,1,1,7,13,RBDD_Rel
Freeport,Little Pocket_DS of I80,1,0,1,1,164.387,152.438,Lower Sac R,Little Pocket_DS of I80 to Freeport,164.387 to 152.438,38.52448,-121.52849,38.46467,-121.50501,2022-05-11_RBDD_Rel,2022-05-11,1,1,7,14,RBDD_Rel
Abv_Clarksburg,Freeport,1,0,1,1,152.438,147.668,Lower Sac R,Freeport to Abv_Clarksburg,152.438 to 147.668,38.46467,-121.50501,38.43443,-121.52448,2022-05-11_RBDD_Rel,2022-05-11,1,1,7,15,RBDD_Rel
Hood,Abv_Clarksburg,1,0,1,1,147.668,138.228,Lower Sac R,Abv_Clarksburg to Hood,147.668 to 138.228,38.43443,-121.52448,38.3617,-121.52033,2022-05-11_RBDD_Rel,2022-05-11,1,1,7,16,RBDD_Rel
